name,first_name,last_name,price,above_100
Brian Bailey,Brian,Bailey,115.36283159999999,True
Mitchell Clark,Mitchell,Clark,190.2857937,True
Kelly Mcintyre,Kelly,Mcintyre,168.73442690000002,True
Susan Ali,Susan,Ali,260.5821259,True
Latoya Gonzales,Latoya,Gonzales,205.04242219999998,True
Olivia Mayo,Olivia,Mayo,251.53931630000002,True
Thomas Anderson,Thomas,Anderson,221.03202140000002,True
Todd Jennings,Todd,Jennings,182.3938507,True
Paul Dixon,Paul,Dixon,22.25760841,False
Julie Torres,Julie,Torres,130.6787559,True
James Miller,James,Miller,202.22964919999998,True
John Howard,John,Howard,80.73869922,False
Anne Savage,Anne,Savage,134.04054969999999,True
Richard Wilson,Richard,Wilson,226.89171340000001,True
Mrs. Amber Esparza,Mrs. Amber,Esparza,187.5777824,True
Todd Armstrong,Todd,Armstrong,99.18946135,False
Aaron Richardson,Aaron,Richardson,118.4556824,True
Gregory Pollard,Gregory,Pollard,234.13823680000002,True
Jon Butler,Jon,Butler,225.7678307,True
Chelsea Madden,Chelsea,Madden,116.6229213,True
Misty Ramos,Misty,Ramos,234.0837103,True
Ryan Murphy,Ryan,Murphy,233.787281,True
Brittany Sandoval,Brittany,Sandoval,259.1615163,True
Rose Stanton,Rose,Stanton,132.5843724,True
Kristen Banks,Kristen,Banks,287.0092393,True
Julia Stokes,Julia,Stokes,140.3125662,True
Paul Phillips,Paul,Phillips,186.00436499999998,True
Amber Thompson,Amber,Thompson,128.4038652,True
Mrs. Valerie Norton,Mrs. Valerie,Norton,278.473292,True
Adam Parker,Adam,Parker,228.1780449,True
Jennifer Gonzales,Jennifer,Gonzales,201.95772230000003,True
Jacqueline Hernandez,Jacqueline,Hernandez,260.086074,True
Cory Walker,Cory,Walker,276.89516610000004,True
Jennifer Miller,Jennifer,Miller,220.5202145,True
Dawn Bond,Dawn,Bond,270.36049049999997,True
Tara Daniel,Tara,Daniel,247.69265519999996,True
Rebecca Thompson DDS,Rebecca,Thompson DDS,136.49071519999998,True
Victor Serrano,Victor,Serrano,260.1217048,True
Elizabeth Bell,Elizabeth,Bell,55.22085799999999,False
Julie Coleman,Julie,Coleman,122.6292673,True
Jennifer Brown,Jennifer,Brown,8.634621797000001,False
Jessica Moore,Jessica,Moore,266.6472363,True
John Ramirez,John,Ramirez,160.9401531,True
Becky Hall,Becky,Hall,271.1221772,True
Christine Smith,Christine,Smith,295.80399,True
Christopher Osborne,Christopher,Osborne,146.2329234,True
Jacob Hernandez,Jacob,Hernandez,7.999586637999999,False
Jennifer Rogers,Jennifer,Rogers,128.5133967,True
Tammy Young,Tammy,Young,19.64948762,False
James Lewis,James,Lewis,56.04829693,False
Charles Stanley,Charles,Stanley,74.1148732,False
Christina Garcia,Christina,Garcia,85.95341522,False
Heather Davis,Heather,Davis,74.29698857,False
Ashley Fuentes,Ashley,Fuentes,228.88080440000002,True
Jorge Brown,Jorge,Brown,2.668016258,False
Sierra Park MD,Sierra,Park MD,205.52585990000003,True
Todd Miller,Todd,Miller,272.99470160000004,True
Jeffrey Sanchez,Jeffrey,Sanchez,71.25953585,False
Crystal Luna,Crystal,Luna,99.9830512,False
Devin Flores,Devin,Flores,60.75152093,False
Bianca Martin,Bianca,Martin,123.5356854,True
Danielle Snyder,Danielle,Snyder,26.67738087,False
Edward Carney,Edward,Carney,265.0690245,True
Joseph Grimes,Joseph,Grimes,268.7529259,True
April Fowler,April,Fowler,164.807737,True
Michelle Mccoy,Michelle,Mccoy,145.0996084,True
Alicia Stone MD,Alicia,Stone MD,21.30617961,False
Micheal Lloyd,Micheal,Lloyd,215.17326239999997,True
Richard Ortiz,Richard,Ortiz,148.9167449,True
Jasmine Reyes,Jasmine,Reyes,44.61653265,False
Tony Smith,Tony,Smith,114.4025946,True
Mary Melton,Mary,Melton,198.305836,True
William Griffin,William,Griffin,146.0813867,True
Scott Vargas,Scott,Vargas,58.25361228,False
Adam Guerra,Adam,Guerra,13.06034675,False
Christina Vang,Christina,Vang,215.2971497,True
Nicole Williams,Nicole,Williams,189.1902467,True
Erica Powers,Erica,Powers,142.7933784,True
Angela Garcia,Angela,Garcia,175.2561835,True
Melissa Brown,Melissa,Brown,257.9026846,True
John Santiago,John,Santiago,55.75051528,False
Donald Nelson,Donald,Nelson,20.74710164,False
Misty Bell,Misty,Bell,263.0063735,True
Vanessa Barnes,Vanessa,Barnes,81.07265035,False
Brian Austin,Brian,Austin,212.64893659999998,True
Jeffrey King,Jeffrey,King,252.28968769999997,True
Levi Vaughn,Levi,Vaughn,142.12244760000002,True
Melanie Blake,Melanie,Blake,244.2496518,True
Marvin Franklin,Marvin,Franklin,219.66976209999999,True
Angela Massey,Angela,Massey,110.59227759999999,True
Lisa Cole,Lisa,Cole,202.20327659999998,True
George Stark,George,Stark,103.6304844,True
Jeffrey Salas,Jeffrey,Salas,232.95865279999998,True
Richard Reeves,Richard,Reeves,85.83249893,False
Heather Maldonado,Heather,Maldonado,292.4101672,True
Shelly Mcdaniel,Shelly,Mcdaniel,267.5668047,True
David Ryan,David,Ryan,80.92148227,False
Tyler Trevino,Tyler,Trevino,75.70611538,False
Christina Jackson,Christina,Jackson,155.4855824,True
Jodi Peterson,Jodi,Peterson,20.74948998,False
Melissa Carney,Melissa,Carney,42.0237226,False
David Cole,David,Cole,113.4241367,True
Ricardo Weber,Ricardo,Weber,215.47652909999996,True
Jessica Mckenzie,Jessica,Mckenzie,280.9707751,True
James Ramirez,James,Ramirez,36.28177824,False
Jeffrey Wise,Jeffrey,Wise,77.17375689,False
Brandy Fisher,Brandy,Fisher,169.5800524,True
Renee Barrera,Renee,Barrera,246.01478109999996,True
Melanie Wiggins,Melanie,Wiggins,14.97387711,False
Alexander Mckee,Alexander,Mckee,171.6037468,True
Sheryl Hill,Sheryl,Hill,9.161919917,False
Sandra White,Sandra,White,272.9878419,True
Christopher Thompson,Christopher,Thompson,22.06905227,False
Mr. Daniel Smith,Mr. Daniel,Smith,130.75264109999998,True
Theresa Johnson,Theresa,Johnson,61.15255402,False
Kristopher Cunningham,Kristopher,Cunningham,127.42968290000002,True
Nathan Morgan,Nathan,Morgan,166.2127571,True
David Murray,David,Murray,110.60256740000001,True
April Taylor,April,Taylor,2.033803094,False
Daniel Herrera,Daniel,Herrera,245.1409137,True
John Mcpherson,John,Mcpherson,200.3253003,True
Scott Simmons,Scott,Simmons,44.45087327,False
Gary Tran,Gary,Tran,86.68368261,False
Erica Vaughn,Erica,Vaughn,289.7922876,True
Jennifer Peterson,Jennifer,Peterson,179.35994319999998,True
April Mccormick,April,Mccormick,219.6090619,True
Justin Davis,Justin,Davis,39.14509514,False
Julia Hall,Julia,Hall,163.1533708,True
Anna Cunningham,Anna,Cunningham,188.9376293,True
Jacob Stevens,Jacob,Stevens,233.22577030000002,True
Jerry Payne,Jerry,Payne,169.62381259999998,True
Mark Collins,Mark,Collins,117.6222818,True
Benjamin Clark,Benjamin,Clark,93.10220462,False
Lisa Norton,Lisa,Norton,17.32317763,False
Christopher Smith,Christopher,Smith,81.45143196,False
Mary Myers,Mary,Myers,37.44740126,False
Stephanie Skinner,Stephanie,Skinner,6.4501154089999995,False
Dave Kelly,Dave,Kelly,121.97572949999999,True
Patricia Gallagher,Patricia,Gallagher,196.37117800000001,True
Shaun Holloway,Shaun,Holloway,39.44032807,False
Marc Love,Marc,Love,262.27209819999996,True
Michael Mayer,Michael,Mayer,41.42900813,False
Mason Rodriguez,Mason,Rodriguez,162.79196519999996,True
Jason Payne,Jason,Payne,83.2794627,False
Johnny Hicks,Johnny,Hicks,74.94437940000002,False
Lisa Rodgers,Lisa,Rodgers,32.10622464,False
Sarah Tyler,Sarah,Tyler,87.15157534,False
Brian Rodriguez,Brian,Rodriguez,26.081651500000003,False
Charlene Jones,Charlene,Jones,246.885328,True
Scott Lawrence,Scott,Lawrence,227.6139565,True
Carol Patrick,Carol,Patrick,140.45168069999997,True
Mrs. Jessica Gibson DDS,Mrs. Jessica,Gibson DDS,60.11999568,False
Linda Sullivan,Linda,Sullivan,4.597577836,False
Donna Carrillo,Donna,Carrillo,237.8259111,True
Scott Baker,Scott,Baker,227.4705054,True
Brian Jensen,Brian,Jensen,174.96712219999998,True
James Sosa,James,Sosa,81.43216331,False
Veronica Zavala,Veronica,Zavala,51.45914813,False
Jenny Fields,Jenny,Fields,186.1692976,True
George Monroe,George,Monroe,230.84556030000002,True
Michael Smith,Michael,Smith,153.7056177,True
Kevin Oliver,Kevin,Oliver,190.39769669999998,True
Nicholas Mejia,Nicholas,Mejia,13.52272289,False
Phillip Logan,Phillip,Logan,169.7231774,True
Jamie Jackson,Jamie,Jackson,299.18465760000004,True
Thomas Alvarez,Thomas,Alvarez,72.23090551,False
Kaitlin Lawson,Kaitlin,Lawson,116.94347040000001,True
Carlos Wagner,Carlos,Wagner,268.2158202,True
Christopher Anderson,Christopher,Anderson,45.61401189,False
Roberto Sparks,Roberto,Sparks,113.7675985,True
Julie Oneal,Julie,Oneal,214.0692547,True
Megan Friedman,Megan,Friedman,240.3518353,True
Cheryl Taylor,Cheryl,Taylor,96.58849728,False
Jeffrey Hatfield,Jeffrey,Hatfield,241.51036659999997,True
James Phillips,James,Phillips,18.982053699999998,False
Jessica Moore,Jessica,Moore,128.9224193,True
Eric Richards,Eric,Richards,79.96034999,False
Rebecca Mitchell,Rebecca,Mitchell,240.7557103,True
Anna Patrick,Anna,Patrick,158.13197,True
Eric Schmidt,Eric,Schmidt,197.3438304,True
Mark Campbell,Mark,Campbell,156.8947774,True
Taylor Oconnell,Taylor,Oconnell,190.5868648,True
Debra Peters,Debra,Peters,70.77282649,False
Richard Anderson,Richard,Anderson,99.64762699,False
William Russell,William,Russell,201.20675769999997,True
Ryan Mcdaniel,Ryan,Mcdaniel,245.97207039999998,True
Jacqueline Frazier,Jacqueline,Frazier,191.7286603,True
Steven Stuart,Steven,Stuart,32.13545499,False
Emily Rodriguez,Emily,Rodriguez,90.35267623,False
Ryan Perez,Ryan,Perez,28.24313981,False
Lauren Hahn,Lauren,Hahn,287.3152387,True
Megan Lopez,Megan,Lopez,127.44342040000001,True
Matthew Lucero,Matthew,Lucero,194.0146142,True
Joseph Perez,Joseph,Perez,52.96715715,False
Kimberly Wright,Kimberly,Wright,153.63786059999998,True
Donald Braun,Donald,Braun,16.16466094,False
Savannah Reese,Savannah,Reese,156.4062563,True
Leslie Wiggins,Leslie,Wiggins,65.73844854,False
Mrs. Deanna Gonzalez,Mrs. Deanna,Gonzalez,26.46654614,False
Derrick Brown PhD,Derrick,Brown PhD,22.81013853,False
Meghan Davis,Meghan,Davis,116.3037504,True
Faith Edwards,Faith,Edwards,163.6350438,True
Stephanie Morgan,Stephanie,Morgan,160.7615774,True
Laura Vargas,Laura,Vargas,17.12739612,False
Caleb Singh,Caleb,Singh,55.99219306,False
Cassandra Andrade,Cassandra,Andrade,189.3732231,True
Robert Hall,Robert,Hall,183.85108530000002,True
Kenneth Hill,Kenneth,Hill,6.341114311,False
David Brown,David,Brown,136.8591472,True
Sarah Lewis,Sarah,Lewis,237.1228892,True
Stephen Meyers,Stephen,Meyers,261.2785989,True
Victor Becker,Victor,Becker,71.86420397,False
Brad Huff,Brad,Huff,150.79292869999998,True
Thomas Sanchez,Thomas,Sanchez,18.39675475,False
Michael Chapman,Michael,Chapman,229.96025550000002,True
Stephen Lam,Stephen,Lam,89.72241118,False
Theresa Wells,Theresa,Wells,80.07481776,False
Richard Barrera,Richard,Barrera,55.20716243,False
Kelly Boyle,Kelly,Boyle,237.0515981,True
Alexander Richardson,Alexander,Richardson,21.98915208,False
James Hicks,James,Hicks,177.05152969999997,True
Todd Simon PhD,Todd,Simon PhD,93.74886446,False
Jason Meyer,Jason,Meyer,114.0768801,True
Matthew Moore,Matthew,Moore,150.4707103,True
Lindsay Rivera,Lindsay,Rivera,108.1302862,True
Michael Peterson,Michael,Peterson,253.4940966,True
Jennifer Martin PhD,Jennifer,Martin PhD,193.19626019999998,True
Martin Solomon,Martin,Solomon,186.44926,True
Rebecca Quinn,Rebecca,Quinn,72.46973743,False
Kerry Branch,Kerry,Branch,9.474332966,False
Leslie Ruiz,Leslie,Ruiz,219.3292641,True
Joseph Howard,Joseph,Howard,86.76006819,False
Rebecca Wright,Rebecca,Wright,233.5123787,True
Jacqueline Phillips,Jacqueline,Phillips,266.44188080000004,True
Wesley Erickson,Wesley,Erickson,134.59996919999998,True
Janet West,Janet,West,225.89938270000002,True
James Barnett,James,Barnett,237.5878966,True
Eric Scott,Eric,Scott,252.83163030000003,True
James Jones,James,Jones,250.71734869999997,True
Joshua Baker DVM,Joshua,Baker DVM,87.85407145,False
Kathleen Baker,Kathleen,Baker,260.1202045,True
Michael Clark,Michael,Clark,260.3821386,True
Anne Richards,Anne,Richards,214.57680299999998,True
Renee Williams,Renee,Williams,273.24483399999997,True
Derek Thomas,Derek,Thomas,128.07325179999998,True
Robert White,Robert,White,15.36006275,False
Teresa Figueroa,Teresa,Figueroa,157.0536374,True
Ashley Murphy,Ashley,Murphy,117.9457723,True
Laura Peterson,Laura,Peterson,227.6123872,True
Brian Cardenas,Brian,Cardenas,96.53388242,False
Dana Conrad,Dana,Conrad,12.35802683,False
Kathleen Deleon,Kathleen,Deleon,123.77194340000001,True
Ebony Garcia,Ebony,Garcia,243.754614,True
Johnathan Allen,Johnathan,Allen,8.375005469,False
Laura Faulkner,Laura,Faulkner,0.17293005600000003,False
Kirk Pearson,Kirk,Pearson,9.303532223,False
Joseph Bonilla,Joseph,Bonilla,44.2075727,False
Christina Moore,Christina,Moore,121.10851310000001,True
Gary Barber,Gary,Barber,109.5760422,True
Laura Diaz,Laura,Diaz,1.192317589,False
Jerry Stuart,Jerry,Stuart,222.1184712,True
Brianna Griffith,Brianna,Griffith,200.530082,True
Kenneth Lopez,Kenneth,Lopez,56.49118553,False
Wesley Krause,Wesley,Krause,115.9217821,True
Derek Sullivan,Derek,Sullivan,199.9901641,True
Brian Johnson,Brian,Johnson,202.850954,True
Miss Monica Mcdonald,Miss,Monica Mcdonald,190.9497467,True
Christine Peterson,Christine,Peterson,144.04827790000002,True
Brianna Ramirez,Brianna,Ramirez,196.1333418,True
Robert Decker,Robert,Decker,71.98489152,False
Michael Bryant,Michael,Bryant,82.40541955,False
Jamie Silva,Jamie,Silva,161.7920788,True
Steven Jones,Steven,Jones,96.06536657,False
Christopher Bautista,Christopher,Bautista,25.7526185,False
Elizabeth Stein,Elizabeth,Stein,255.6515653,True
Brandi Werner,Brandi,Werner,297.9637678,True
Derrick Jones,Derrick,Jones,167.9345937,True
Michelle Price,Michelle,Price,80.72808372,False
Kara Silva,Kara,Silva,32.088136999999996,False
Lisa Cox,Lisa,Cox,33.65138701,False
Jonathan Armstrong,Jonathan,Armstrong,14.57035663,False
Randy Rodriguez,Randy,Rodriguez,178.00771509999998,True
Amber Payne,Amber,Payne,124.4776004,True
Patricia Moore,Patricia,Moore,55.82247702,False
Barbara Krueger,Barbara,Krueger,60.73961436,False
Susan Colon,Susan,Colon,191.5557109,True
Ryan Morgan,Ryan,Morgan,296.23790310000004,True
Chad Willis,Chad,Willis,8.733980597999999,False
Brian Curtis,Brian,Curtis,154.55530919999998,True
Stephanie Jones,Stephanie,Jones,257.30344469999994,True
Jeffrey Garcia,Jeffrey,Garcia,242.17531749999998,True
Erik Walker,Erik,Walker,167.3473741,True
Steven Murray,Steven,Murray,179.81387959999998,True
Samuel Simmons,Samuel,Simmons,38.36117241,False
Brian Brown,Brian,Brown,100.03953800000001,True
Barbara Brown,Barbara,Brown,223.02702000000002,True
Monica Oconnor,Monica,Oconnor,27.82578051,False
Jacob Yang,Jacob,Yang,54.06984636,False
Jennifer Roberts,Jennifer,Roberts,172.79327450000002,True
Ashley Schultz,Ashley,Schultz,171.1870001,True
Elizabeth Swanson,Elizabeth,Swanson,228.4362989,True
Jonathan Lawrence MD,Jonathan,Lawrence MD,36.77728915,False
Linda Rodriguez,Linda,Rodriguez,175.736522,True
Molly Tate,Molly,Tate,192.7650925,True
Patrick Mosley,Patrick,Mosley,20.68179732,False
Anita Nelson,Anita,Nelson,98.25630190000001,False
Susan Harris,Susan,Harris,62.12362274,False
John Conrad,John,Conrad,216.36137730000002,True
Peggy Johnson,Peggy,Johnson,219.2847921,True
Timothy Allen,Timothy,Allen,199.0109939,True
Susan Hansen,Susan,Hansen,90.74580755,False
Linda Woods,Linda,Woods,226.94201600000002,True
Susan Herrera,Susan,Herrera,175.42053669999999,True
Linda White,Linda,White,211.99635890000002,True
Andrew Matthews,Andrew,Matthews,287.6104984,True
Mrs. Lisa Richardson MD,Mrs. Lisa,Richardson MD,185.5276885,True
Jennifer Dixon,Jennifer,Dixon,172.8038862,True
Daniel James,Daniel,James,6.650911434,False
Kyle Chaney,Kyle,Chaney,129.4088432,True
Erin Kennedy,Erin,Kennedy,91.86979408,False
Allison Jones,Allison,Jones,50.92956508,False
Jason Lopez,Jason,Lopez,182.35145740000002,True
Cameron Burton,Cameron,Burton,73.50561371,False
Joe Cook,Joe,Cook,58.0149289,False
Robert Miller,Robert,Miller,268.1107296,True
Olivia Martin,Olivia,Martin,82.34771286,False
Manuel Long,Manuel,Long,94.22695027,False
Richard Villanueva,Richard,Villanueva,75.5044878,False
Taylor Jones,Taylor,Jones,62.18273963,False
Catherine Simmons,Catherine,Simmons,136.5935694,True
Samantha Miranda,Samantha,Miranda,120.15731070000001,True
Sarah Brown,Sarah,Brown,298.43295960000006,True
Jerry Clark,Jerry,Clark,243.56199019999997,True
Briana Morris,Briana,Morris,66.29706805,False
Michelle Schneider,Michelle,Schneider,131.8021648,True
Alyssa Kim,Alyssa,Kim,211.2511958,True
Courtney Williams,Courtney,Williams,232.4465591,True
Rebekah Gonzalez,Rebekah,Gonzalez,193.3837703,True
Cameron Gay,Cameron,Gay,143.67702590000002,True
Jose Martinez,Jose,Martinez,80.93405105,False
Gabrielle Todd,Gabrielle,Todd,173.9815833,True
Adrian Price,Adrian,Price,133.07886100000002,True
James Daniels,James,Daniels,270.04637349999996,True
Henry Huffman,Henry,Huffman,184.9869926,True
Beth Murphy,Beth,Murphy,24.76246353,False
Kevin Haynes,Kevin,Haynes,115.2254767,True
Darryl Deleon,Darryl,Deleon,204.3763418,True
Jeffrey Wells,Jeffrey,Wells,264.92418430000004,True
John Hicks,John,Hicks,252.8243925,True
Pamela Stanley,Pamela,Stanley,166.4772266,True
Frank Gardner,Frank,Gardner,247.73369739999998,True
Eric Kennedy,Eric,Kennedy,59.87939535,False
Michael Buchanan,Michael,Buchanan,84.84694551,False
Brooke Johnson,Brooke,Johnson,169.842186,True
Joseph Alvarado,Joseph,Alvarado,43.63467789,False
Dawn Ross,Dawn,Ross,98.64511088,False
Christina Hammond,Christina,Hammond,48.76616516,False
Adrian Richmond,Adrian,Richmond,3.975889905,False
Elizabeth Gardner,Elizabeth,Gardner,74.14070427,False
Melissa Wood,Melissa,Wood,137.57040519999998,True
Matthew Nelson,Matthew,Nelson,240.5538866,True
Janet Gross,Janet,Gross,6.593436831,False
Michael Murphy,Michael,Murphy,259.0641083,True
Samuel Davis,Samuel,Davis,197.03672859999998,True
James Garcia,James,Garcia,132.019847,True
Carolyn Glover,Carolyn,Glover,288.2201261,True
Jonathan Singleton,Jonathan,Singleton,277.8925688,True
Jennifer Rodriguez MD,Jennifer,Rodriguez MD,266.9824165,True
Robert Moore,Robert,Moore,25.25347246,False
Kelly Rogers,Kelly,Rogers,203.40855009999999,True
Kelly Rodriguez,Kelly,Rodriguez,161.69198930000002,True
Michael Fisher,Michael,Fisher,3.4216426280000003,False
Lorraine Shaw,Lorraine,Shaw,276.27239280000003,True
Steven White,Steven,White,37.284900799999996,False
Joy Long,Joy,Long,216.54591820000002,True
Brandon Riggs,Brandon,Riggs,8.330686218,False
Raymond Henderson,Raymond,Henderson,212.46046529999998,True
Kenneth Wright,Kenneth,Wright,84.45131708,False
Katelyn Sloan,Katelyn,Sloan,84.36432198,False
Jonathan Robinson,Jonathan,Robinson,142.1045999,True
Gina Morales,Gina,Morales,154.72663290000003,True
Rachel Martinez,Rachel,Martinez,100.9771245,True
Nicole Mcgee,Nicole,Mcgee,211.9572214,True
Danielle Hunter,Danielle,Hunter,166.4771534,True
Dillon Baker,Dillon,Baker,229.88025409999997,True
Steven Lane,Steven,Lane,251.30153130000002,True
Sandra Cook,Sandra,Cook,129.4083688,True
Heather Cardenas,Heather,Cardenas,68.71986146,False
Kyle Robinson,Kyle,Robinson,40.789742,False
